ElectionDistrict,ElectionPrecinct,JurisdictionCode,JurisdictionName,RaceDate,RaceName,ResultsTime,ResultsType,sourcetype,"total_cast","total_registered","total_turnout","_raw","_time"
;BALLOTS CAST - Democratic;29;96.67
;BALLOTS CAST - Non-Partisan;1;3.33
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;12.93
;VOTER TURNOUT - Republican;.
;VOTER TURNOUT - Democratic;18.47
;VOTER TURNOUT - Non-Partisan;1.72
;VOTER TURNOUT - BLANK;.
;
;","1571302940.1"

013,052,1352,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","01:42 AM","OFFICIAL RESULTS
",test,450,2173,"20.71","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:01:42 AM;June 26, 2018
;STATISTICS
;1352 013-052
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2173
;REGISTERED VOTERS - Republican;485;22.32
;REGISTERED VOTERS - Democratic;1220;56.14
;REGISTERED VOTERS - Non-Partisan;468;21.54
;BALLOTS CAST - TOTAL;450
;BALLOTS CAST - Republican;62;13.78
;BALLOTS CAST - Democratic;379;84.22
;BALLOTS CAST - Non-Partisan;9;2.00
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;20.71
;VOTER TURNOUT - Republican;12.78
;VOTER TURNOUT - Democratic;31.07
;VOTER TURNOUT - Non-Partisan;1.92
;VOTER TURNOUT - BLANK;.
;
;","1571302940.1"

013,032,1332,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","01:32 AM","OFFICIAL RESULTS
",test,509,3469,"14.67","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:01:32 AM;June 26, 2018
;STATISTICS
;1332 013-032
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;3469
;REGISTERED VOTERS - Republican;303;8.73
;REGISTERED VOTERS - Democratic;2406;69.36
;REGISTERED VOTERS - Non-Partisan;760;21.91
;BALLOTS CAST - TOTAL;509
;BALLOTS CAST - Republican;24;4.72
;BALLOTS CAST - Democratic;467;91.75
;BALLOTS CAST - Non-Partisan;18;3.54
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;14.67
;VOTER TURNOUT - Republican;7.92
;VOTER TURNOUT - Democratic;19.41
;VOTER TURNOUT - Non-Partisan;2.37
;VOTER TURNOUT - BLANK;.
;
;","1571302940.1"

013,038,1338,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","01:35 AM","OFFICIAL RESULTS
",test,1062,4315,"24.61","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:01:35 AM;June 26, 2018
;STATISTICS
;1338 013-038
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;4315
;REGISTERED VOTERS - Republican;1104;25.59
;REGISTERED VOTERS - Democratic;2297;53.23
;REGISTERED VOTERS - Non-Partisan;914;21.18
;BALLOTS CAST - TOTAL;1062
;BALLOTS CAST - Republican;128;12.05
;BALLOTS CAST - Democratic;897;84.46
;BALLOTS CAST - Non-Partisan;37;3.48
;BALLOTS CAST - BLANK;4;.38
;VOTER TURNOUT - TOTAL;24.61
;VOTER TURNOUT - Republican;11.59
;VOTER TURNOUT - Democratic;39.05
;VOTER TURNOUT - Non-Partisan;4.05
;VOTER TURNOUT - BLANK;.09
;
;","1571302940.1"

009,021,0921,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","12:53 AM","OFFICIAL RESULTS
",test,347,2427,"14.30","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:12:53 AM;June 26, 2018
;STATISTICS
;0921 009-021
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2427
;REGISTERED VOTERS - Republican;556;22.91
;REGISTERED VOTERS - Democratic;1244;51.26
;REGISTERED VOTERS - Non-Partisan;627;25.83
;BALLOTS CAST - TOTAL;347
;BALLOTS CAST - Republican;65;18.73
;BALLOTS CAST - Democratic;270;77.81
;BALLOTS CAST - Non-Partisan;12;3.46
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;14.30
;VOTER TURNOUT - Republican;11.69
;VOTER TURNOUT - Democratic;21.70
;VOTER TURNOUT - Non-Partisan;1.91
;VOTER TURNOUT - BLANK;.
;
;","1571302940.1"

013,059,1359,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","01:44 AM","OFFICIAL RESULTS
",test,379,1704,"22.24","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:01:44 AM;June 26, 2018
;STATISTICS
;1359 013-059
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;1704
;REGISTERED VOTERS - Republican;224;13.15
;REGISTERED VOTERS - Democratic;1077;63.20
;REGISTERED VOTERS - Non-Partisan;403;23.65
;BALLOTS CAST - TOTAL;379
;BALLOTS CAST - Republican;37;9.76
;BALLOTS CAST - Democratic;320;84.43
;BALLOTS CAST - Non-Partisan;22;5.80
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;22.24
;VOTER TURNOUT - Republican;16.52
;VOTER TURNOUT - Democratic;29.71
;VOTER TURNOUT - Non-Partisan;5.46
;VOTER TURNOUT - BLANK;.
;
;","1571302940.1"

002,006,0206,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","08:11 PM","OFFICIAL RESULTS
",test,633,4561,"13.88","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/23/18;Montgomery, Maryland
;RUN TIME:08:11 PM;June 26, 2018
;STATISTICS
;0206 002-006
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;4561
;REGISTERED VOTERS - Republican;852;18.68
;REGISTERED VOTERS - Democratic;2356;51.66
;REGISTERED VOTERS - Non-Partisan;1353;29.66
;BALLOTS CAST - TOTAL;633
;BALLOTS CAST - Republican;87;13.74
;BALLOTS CAST - Democratic;469;74.09
;BALLOTS CAST - Non-Partisan;77;12.16
;BALLOTS CAST - BLANK;2;.32
;VOTER TURNOUT - TOTAL;13.88
;VOTER TURNOUT - Republican;10.21
;VOTER TURNOUT - Democratic;19.91
;VOTER TURNOUT - Non-Partisan;5.69
;VOTER TURNOUT - BLANK;.04
;
;","1571302940.1"

008,008,0808,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","12:15 AM","OFFICIAL RESULTS
",test,441,3234,"13.64","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:12:15 AM;June 26, 2018
;STATISTICS
;0808 008-008
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;3234
;REGISTERED VOTERS - Republican;893;27.61
;REGISTERED VOTERS - Democratic;1506;46.57
;REGISTERED VOTERS - Non-Partisan;835;25.82
;BALLOTS CAST - TOTAL;441
;BALLOTS CAST - Republican;72;16.33
;BALLOTS CAST - Democratic;353;80.05
;BALLOTS CAST - Non-Partisan;16;3.63
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;13.64
;VOTER TURNOUT - Republican;8.06
;VOTER TURNOUT - Democratic;23.44
;VOTER TURNOUT - Non-Partisan;1.92
;VOTER TURNOUT - BLANK;.
;
;","1571302940.1"

006,009,0609,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","09:07 PM","OFFICIAL RESULTS
",test,420,2926,"14.35","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/16/18;Montgomery, Maryland
;RUN TIME:09:07 PM;June 26, 2018
;STATISTICS
;0609 006-009
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2926
;REGISTERED VOTERS - Republican;979;33.46
;REGISTERED VOTERS - Democratic;1165;39.82
;REGISTERED VOTERS - Non-Partisan;782;26.73
;BALLOTS CAST - TOTAL;420
;BALLOTS CAST - Republican;104;24.76
;BALLOTS CAST - Democratic;297;70.71
;BALLOTS CAST - Non-Partisan;19;4.52
;BALLOTS CAST - BLANK;2;.48
;VOTER TURNOUT - TOTAL;14.35
;VOTER TURNOUT - Republican;10.62
;VOTER TURNOUT - Democratic;25.49
;VOTER TURNOUT - Non-Partisan;2.43
;VOTER TURNOUT - BLANK;.07
;
;","1571302940.1"

004,015,0415,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","03:53 PM","OFFICIAL RESULTS
",test,183,1586,"11.54","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/16/18;Montgomery, Maryland
;RUN TIME:03:53 PM;June 26, 2018
;STATISTICS
;0415 004-015
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;1586
;REGISTERED VOTERS - Republican;216;13.62
;REGISTERED VOTERS - Democratic;920;58.01
;REGISTERED VOTERS - Non-Partisan;450;28.37
;BALLOTS CAST - TOTAL;183
;BALLOTS CAST - Republican;14;7.65
;BALLOTS CAST - Democratic;159;86.89
;BALLOTS CAST - Non-Partisan;10;5.46
;BALLOTS CAST - BLANK;1;.55
;VOTER TURNOUT - TOTAL;11.54
;VOTER TURNOUT - Republican;6.48
;VOTER TURNOUT - Democratic;17.28
;VOTER TURNOUT - Non-Partisan;2.22
;VOTER TURNOUT - BLANK;.06
;
;","1571302940.1"

009,036,0936,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","12:58 AM","OFFICIAL RESULTS
",test,290,2329,"12.45","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:12:58 AM;June 26, 2018
;STATISTICS
;0936 009-036
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2329
;REGISTERED VOTERS - Republican;398;17.09
;REGISTERED VOTERS - Democratic;1274;54.70
;REGISTERED VOTERS - Non-Partisan;657;28.21
;BALLOTS CAST - TOTAL;290
;BALLOTS CAST - Republican;42;14.48
;BALLOTS CAST - Democratic;227;78.28
;BALLOTS CAST - Non-Partisan;21;7.24
;BALLOTS CAST - BLANK;2;.69
;VOTER TURNOUT - TOTAL;12.45
;VOTER TURNOUT - Republican;10.55
;VOTER TURNOUT - Democratic;17.82
;VOTER TURNOUT - Non-Partisan;3.20
;VOTER TURNOUT - BLANK;.09
;
;","1571302940.1"

004,031,0431,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","06:35 PM","OFFICIAL RESULTS
",test,472,2783,"16.96","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/16/18;Montgomery, Maryland
;RUN TIME:06:35 PM;June 26, 2018
;STATISTICS
;0431 004-031
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2783
;REGISTERED VOTERS - Republican;396;14.23
;REGISTERED VOTERS - Democratic;1692;60.80
;REGISTERED VOTERS - Non-Partisan;695;24.97
;BALLOTS CAST - TOTAL;472
;BALLOTS CAST - Republican;33;6.99
;BALLOTS CAST - Democratic;426;90.25
;BALLOTS CAST - Non-Partisan;13;2.75
;BALLOTS CAST - BLANK;2;.42
;VOTER TURNOUT - TOTAL;16.96
;VOTER TURNOUT - Republican;8.33
;VOTER TURNOUT - Democratic;25.18
;VOTER TURNOUT - Non-Partisan;1.87
;VOTER TURNOUT - BLANK;.07
;
;","1571302940.1"

007,024,0724,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","07:55 PM","OFFICIAL RESULTS
",test,630,2520,"25.00","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/23/18;Montgomery, Maryland
;RUN TIME:07:55 PM;June 26, 2018
;STATISTICS
;0724 007-024
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2520
;REGISTERED VOTERS - Republican;546;21.67
;REGISTERED VOTERS - Democratic;1466;58.17
;REGISTERED VOTERS - Non-Partisan;508;20.16
;BALLOTS CAST - TOTAL;630
;BALLOTS CAST - Republican;80;12.70
;BALLOTS CAST - Democratic;532;84.44
;BALLOTS CAST - Non-Partisan;18;2.86
;BALLOTS CAST - BLANK;1;.16
;VOTER TURNOUT - TOTAL;25.00
;VOTER TURNOUT - Republican;14.65
;VOTER TURNOUT - Democratic;36.29
;VOTER TURNOUT - Non-Partisan;3.54
;VOTER TURNOUT - BLANK;.04
;
;","1571302940.1"

009,041,0941,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","01:00 AM","OFFICIAL RESULTS
",test,236,2104,"11.22","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:01:00 AM;June 26, 2018
;STATISTICS
;0941 009-041
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2104
;REGISTERED VOTERS - Republican;287;13.64
;REGISTERED VOTERS - Democratic;1243;59.08
;REGISTERED VOTERS - Non-Partisan;574;27.28
;BALLOTS CAST - TOTAL;236
;BALLOTS CAST - Republican;25;10.59
;BALLOTS CAST - Democratic;200;84.75
;BALLOTS CAST - Non-Partisan;11;4.66
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;11.22
;VOTER TURNOUT - Republican;8.71
;VOTER TURNOUT - Democratic;16.09
;VOTER TURNOUT - Non-Partisan;1.92
;VOTER TURNOUT - BLANK;.
;
;","1571302940.1"

013,039,1339,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","01:36 AM","OFFICIAL RESULTS
",test,565,2214,"25.52","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:01:36 AM;June 26, 2018
;STATISTICS
;1339 013-039
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2214
;REGISTERED VOTERS - Republican;221;9.98
;REGISTERED VOTERS - Democratic;1538;69.47
;REGISTERED VOTERS - Non-Partisan;455;20.55
;BALLOTS CAST - TOTAL;565
;BALLOTS CAST - Republican;24;4.25
;BALLOTS CAST - Democratic;528;93.45
;BALLOTS CAST - Non-Partisan;13;2.30
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;25.52
;VOTER TURNOUT - Republican;10.86
;VOTER TURNOUT - Democratic;34.33
;VOTER TURNOUT - Non-Partisan;2.86
;VOTER TURNOUT - BLANK;.
;
;","1571302940.1"

013,063,1363,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","01:45 AM","OFFICIAL RESULTS
",test,189,1142,"16.55","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:01:45 AM;June 26, 2018
;STATISTICS
;1363 013-063
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;1142
;REGISTERED VOTERS - Republican;162;14.19
;REGISTERED VOTERS - Democratic;715;62.61
;REGISTERED VOTERS - Non-Partisan;265;23.20
;BALLOTS CAST - TOTAL;189
;BALLOTS CAST - Republican;14;7.41
;BALLOTS CAST - Democratic;166;87.83
;BALLOTS CAST - Non-Partisan;9;4.76
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;16.55
;VOTER TURNOUT - Republican;8.64
;VOTER TURNOUT - Democratic;23.22
;VOTER TURNOUT - Non-Partisan;3.40
;VOTER TURNOUT - BLANK;.
;
;","1571302940.1"

007,026,0726,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","12:10 AM","OFFICIAL RESULTS
",test,842,3590,"23.45","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:12:10 AM;June 26, 2018
;STATISTICS
;0726 007-026
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;3590
;REGISTERED VOTERS - Republican;451;12.56
;REGISTERED VOTERS - Democratic;2324;64.74
;REGISTERED VOTERS - Non-Partisan;815;22.70
;BALLOTS CAST - TOTAL;842
;BALLOTS CAST - Republican;65;7.72
;BALLOTS CAST - Democratic;749;88.95
;BALLOTS CAST - Non-Partisan;28;3.33
;BALLOTS CAST - BLANK;1;.12
;VOTER TURNOUT - TOTAL;23.45
;VOTER TURNOUT - Republican;14.41
;VOTER TURNOUT - Democratic;32.23
;VOTER TURNOUT - Non-Partisan;3.44
;VOTER TURNOUT - BLANK;.03
;
;","1571302940.11"

013,023,1323,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","01:28 AM","OFFICIAL RESULTS
",test,690,2577,"26.78","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:01:28 AM;June 26, 2018
;STATISTICS
;1323 013-023
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2577
;REGISTERED VOTERS - Republican;447;17.35
;REGISTERED VOTERS - Democratic;1624;63.02
;REGISTERED VOTERS - Non-Partisan;506;19.64
;BALLOTS CAST - TOTAL;690
;BALLOTS CAST - Republican;55;7.97
;BALLOTS CAST - Democratic;614;88.99
;BALLOTS CAST - Non-Partisan;21;3.04
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;26.78
;VOTER TURNOUT - Republican;12.30
;VOTER TURNOUT - Democratic;37.81
;VOTER TURNOUT - Non-Partisan;4.15
;VOTER TURNOUT - BLANK;.
;
;","1571302940.11"

007,006,0706,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","12:04 AM","OFFICIAL RESULTS
",test,419,2393,"17.51","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:12:04 AM;June 26, 2018
;STATISTICS
;0706 007-006
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2393
;REGISTERED VOTERS - Republican;335;14.00
;REGISTERED VOTERS - Democratic;1580;66.03
;REGISTERED VOTERS - Non-Partisan;478;19.97
;BALLOTS CAST - TOTAL;419
;BALLOTS CAST - Republican;22;5.25
;BALLOTS CAST - Democratic;388;92.60
;BALLOTS CAST - Non-Partisan;9;2.15
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;17.51
;VOTER TURNOUT - Republican;6.57
;VOTER TURNOUT - Democratic;24.56
;VOTER TURNOUT - Non-Partisan;1.88
;VOTER TURNOUT - BLANK;.
;
;","1571302940.11"

002,011,0211,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","01:40 PM","OFFICIAL RESULTS
",test,487,3627,"13.43","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/16/18;Montgomery, Maryland
;RUN TIME:01:40 PM;June 26, 2018
;STATISTICS
;0211 002-011
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;3627
;REGISTERED VOTERS - Republican;745;20.54
;REGISTERED VOTERS - Democratic;1854;51.12
;REGISTERED VOTERS - Non-Partisan;1028;28.34
;BALLOTS CAST - TOTAL;487
;BALLOTS CAST - Republican;77;15.81
;BALLOTS CAST - Democratic;378;77.62
;BALLOTS CAST - Non-Partisan;32;6.57
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;13.43
;VOTER TURNOUT - Republican;10.34
;VOTER TURNOUT - Democratic;20.39
;VOTER TURNOUT - Non-Partisan;3.11
;VOTER TURNOUT - BLANK;.
;
;","1571302940.11"

004,006,0406,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","01:46 PM","OFFICIAL RESULTS
",test,316,2283,"13.84","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/16/18;Montgomery, Maryland
;RUN TIME:01:46 PM;June 26, 2018
;STATISTICS
;0406 004-006
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2283
;REGISTERED VOTERS - Republican;441;19.32
;REGISTERED VOTERS - Democratic;1309;57.34
;REGISTERED VOTERS - Non-Partisan;533;23.35
;BALLOTS CAST - TOTAL;316
;BALLOTS CAST - Republican;45;14.24
;BALLOTS CAST - Democratic;254;80.38
;BALLOTS CAST - Non-Partisan;17;5.38
;BALLOTS CAST - BLANK;1;.32
;VOTER TURNOUT - TOTAL;13.84
;VOTER TURNOUT - Republican;10.20
;VOTER TURNOUT - Democratic;19.40
;VOTER TURNOUT - Non-Partisan;3.19
;VOTER TURNOUT - BLANK;.04
;
;","1571302940.11"

012,004,1204,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","01:17 AM","OFFICIAL RESULTS
",test,336,2460,"13.66","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:01:17 AM;June 26, 2018
;STATISTICS
;1204 012-004
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2460
;REGISTERED VOTERS - Republican;910;36.99
;REGISTERED VOTERS - Democratic;941;38.25
;REGISTERED VOTERS - Non-Partisan;609;24.76
;BALLOTS CAST - TOTAL;336
;BALLOTS CAST - Republican;129;38.39
;BALLOTS CAST - Democratic;192;57.14
;BALLOTS CAST - Non-Partisan;15;4.46
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;13.66
;VOTER TURNOUT - Republican;14.18
;VOTER TURNOUT - Democratic;20.40
;VOTER TURNOUT - Non-Partisan;2.46
;VOTER TURNOUT - BLANK;.
;
;","1571302940.11"

004,002,0402,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","01:43 PM","OFFICIAL RESULTS
",test,574,3181,"18.04","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/16/18;Montgomery, Maryland
;RUN TIME:01:43 PM;June 26, 2018
;STATISTICS
;0402 004-002
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;3181
;REGISTERED VOTERS - Republican;516;16.22
;REGISTERED VOTERS - Democratic;1855;58.31
;REGISTERED VOTERS - Non-Partisan;810;25.46
;BALLOTS CAST - TOTAL;574
;BALLOTS CAST - Republican;60;10.45
;BALLOTS CAST - Democratic;490;85.37
;BALLOTS CAST - Non-Partisan;24;4.18
;BALLOTS CAST - BLANK;1;.17
;VOTER TURNOUT - TOTAL;18.04
;VOTER TURNOUT - Republican;11.63
;VOTER TURNOUT - Democratic;26.42
;VOTER TURNOUT - Non-Partisan;2.96
;VOTER TURNOUT - BLANK;.03
;
;","1571302940.11"

006,003,0603,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","09:01 PM","OFFICIAL RESULTS
",test,454,2424,"18.73","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/16/18;Montgomery, Maryland
;RUN TIME:09:01 PM;June 26, 2018
;STATISTICS
;0603 006-003
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2424
;REGISTERED VOTERS - Republican;592;24.42
;REGISTERED VOTERS - Democratic;1177;48.56
;REGISTERED VOTERS - Non-Partisan;655;27.02
;BALLOTS CAST - TOTAL;454
;BALLOTS CAST - Republican;91;20.04
;BALLOTS CAST - Democratic;338;74.45
;BALLOTS CAST - Non-Partisan;25;5.51
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;18.73
;VOTER TURNOUT - Republican;15.37
;VOTER TURNOUT - Democratic;28.72
;VOTER TURNOUT - Non-Partisan;3.82
;VOTER TURNOUT - BLANK;.
;
;","1571302940.11"

008,004,0804,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","12:13 AM","OFFICIAL RESULTS
",test,194,1438,"13.49","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:12:13 AM;June 26, 2018
;STATISTICS
;0804 008-004
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;1438
;REGISTERED VOTERS - Republican;432;30.04
;REGISTERED VOTERS - Democratic;644;44.78
;REGISTERED VOTERS - Non-Partisan;362;25.17
;BALLOTS CAST - TOTAL;194
;BALLOTS CAST - Republican;48;24.74
;BALLOTS CAST - Democratic;140;72.16
;BALLOTS CAST - Non-Partisan;6;3.09
;BALLOTS CAST - BLANK;1;.52
;VOTER TURNOUT - TOTAL;13.49
;VOTER TURNOUT - Republican;11.11
;VOTER TURNOUT - Democratic;21.74
;VOTER TURNOUT - Non-Partisan;1.66
;VOTER TURNOUT - BLANK;.07
;
;","1571302940.11"

008,005,0805,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","12:14 AM","OFFICIAL RESULTS
",test,480,2682,"17.90","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:12:14 AM;June 26, 2018
;STATISTICS
;0805 008-005
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2682
;REGISTERED VOTERS - Republican;919;34.27
;REGISTERED VOTERS - Democratic;1177;43.89
;REGISTERED VOTERS - Non-Partisan;586;21.85
;BALLOTS CAST - TOTAL;480
;BALLOTS CAST - Republican;123;25.63
;BALLOTS CAST - Democratic;333;69.38
;BALLOTS CAST - Non-Partisan;24;5.00
;BALLOTS CAST - BLANK;1;.21
;VOTER TURNOUT - TOTAL;17.90
;VOTER TURNOUT - Republican;13.38
;VOTER TURNOUT - Democratic;28.29
;VOTER TURNOUT - Non-Partisan;4.10
;VOTER TURNOUT - BLANK;.04
;
;","1571302940.11"

005,015,0515,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","07:19 PM","OFFICIAL RESULTS
",test,405,3539,"11.44","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/16/18;Montgomery, Maryland
;RUN TIME:07:19 PM;June 26, 2018
;STATISTICS
;0515 005-015
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;3539
;REGISTERED VOTERS - Republican;786;22.21
;REGISTERED VOTERS - Democratic;1950;55.10
;REGISTERED VOTERS - Non-Partisan;803;22.69
;BALLOTS CAST - TOTAL;405
;BALLOTS CAST - Republican;74;18.27
;BALLOTS CAST - Democratic;312;77.04
;BALLOTS CAST - Non-Partisan;19;4.69
;BALLOTS CAST - BLANK;0
;VOTER TURNOUT - TOTAL;11.44
;VOTER TURNOUT - Republican;9.41
;VOTER TURNOUT - Democratic;16.00
;VOTER TURNOUT - Non-Partisan;2.37
;VOTER TURNOUT - BLANK;.
;
;","1571302940.11"

013,024,1324,"Montgomery, Maryland
","June 26, 2018
","Gubernatorial Primary Election","01:29 AM","OFFICIAL RESULTS
",test,553,2205,"25.08","Precinct Summary;Gubernatorial Primary Election;OFFICIAL RESULTS
;Run Date:07/17/18;Montgomery, Maryland
;RUN TIME:01:29 AM;June 26, 2018
;STATISTICS
;1324 013-024
;VOTES;PERCENT
;
;REGISTERED VOTERS - TOTAL;2205
;REGISTERED VOTERS - Republican;278;12.61
;REGISTERED VOTERS - Democratic;1505;68.25
;REGISTERED VOTERS - Non-Partisan;422;19.14
;BALLOTS CAST - TOTAL;553
;BALLOTS CAST - Republican;30;5.42
